PassengerId,Survived
892,0.0546304267439
893,0.451317785226
894,0.133326959978
895,0.223965548948
896,0.502793570828
897,0.151977946658
898,0.667391091321
899,0.14711420508
900,0.719707508438
901,0.0430501815148
902,0.00876455065182
903,0.152993611191
904,1.0
905,0.0546440599935
906,0.995085190039
907,0.916510669571
908,0.0725260319017
909,0.230738852782
910,0.418681177997
911,0.60602626319
912,0.236199890904
913,0.584315233123
914,1.0
915,0.470404519872
916,0.881516607936
917,0.0366073858384
918,1.0
919,0.230376278377
920,0.530215168742
921,0.44988851168
922,0.0184932841638
923,0.104583894249
924,0.487410828053
925,0.2924716723
926,0.498500295414
927,0.199854538128
928,0.281293670645
929,0.224376441783
930,0.0427475938944
931,0.475221584701
932,0.106704802379
933,0.64468786063
934,0.0893363008042
935,0.972872770378
936,0.995085190039
937,0.111908422872
938,0.300996923629
939,0.129448893933
940,0.970405466243
941,0.589956528987
942,0.458205833806
943,0.220513742161
944,0.958511996788
945,0.868411771896
946,0.207998506828
947,0.116128745932
948,0.0260228468539
949,0.106715363106
950,0.0396898971919
951,0.97591242319
952,0.0825423092827
953,0.287706461468
954,0.0559515447532
955,0.775321353494
956,0.330494812655
957,0.938735086092
958,0.751241065665
959,0.123802516924
960,0.391395079635
961,0.874789051749
962,0.767090831227
963,0.0190233375566
964,0.338101684936
965,0.378661371348
966,0.97224269842
967,0.423853732953
968,0.0287222297476
969,0.852639606569
970,0.204568442316
971,0.767090831227
972,0.827330722285
973,0.196510528515
974,0.20005103847
975,0.00876455065182
976,0.189366317486
977,0.209172359732
978,0.843020058067
979,0.386155136132
980,0.74719154487
981,0.938519434319
982,0.445613316371
983,0.164439851591
984,0.921515796071
985,0.0287222297476
986,0.333133001416
987,0.2118575346
988,0.98580176719
989,0.239782885381
990,0.569847312951
991,0.0944825501422
992,0.99868938401
993,0.0766321005379
994,0.129448893933
995,0.21805101976
996,0.596667384784
997,0.0488049628841
998,0.161025872512
999,0.129448893933
1000,0.194394472978
1001,0.0873349622135
1002,0.0754955307487
1003,0.794011014972
1004,1.0
1005,0.700338326641
1006,0.961475896564
1007,0.275877953986
1008,0.0612253356735
1009,0.767051771978
1010,0.456086632185
1011,0.930796040321
1012,0.938888670243
1013,0.133446625196
1014,1.0
1015,0.0330769024104
1016,0.129448893933
1017,0.595417853497
1018,0.148659637009
1019,0.687242142229
1020,0.20590835936
1021,0.032458382998
1022,0.314422319327
1023,0.305260445317
1024,0.0886470452386
1025,0.0701079247416
1026,0.109037814886
1027,0.0290811013356
1028,0.202454739791
1029,0.0510584101489
1030,0.2769273847
1031,0.0358264823861
1032,0.129732959434
1033,0.966404499921
1034,0.213493657659
1035,0.0621341442158
1036,0.62958453056
1037,0.161676735015
1038,0.164998806095
1039,0.0397120285423
1040,0.64468786063
1041,0.0865338620977
1042,1.0
1043,0.115091527465
1044,0.0638664926846
1045,0.447603249532
1046,0.0603028335219
1047,0.0896911538801
1048,0.967321931114
1049,0.584019366687
1050,0.62958453056
1051,0.503817752926
1052,0.739986124921
1053,0.741927624753
1054,0.817106236383
1055,0.0711051442248
1056,0.152701617205
1057,0.523988083424
1058,0.33412015896
1059,0.0495886219375
1060,0.963225701414
1061,0.250609204943
1062,0.0390750147496
1063,0.179453556205
1064,0.045927622776
1065,0.0864161362478
1066,0.056963805817
1067,0.988352727802
1068,1.0
1069,0.320564038179
1070,0.962950584524
1071,0.98711238318
1072,0.204568442316
1073,0.455263080809
1074,1.0
1075,0.129448893933
1076,0.909975073079
1077,0.0259955386102
1078,0.931434123231
1079,0.267079322159
1080,0.119396303226
1081,0.136208706446
1082,0.041760231284
1083,0.178286306081
1084,0.290433273029
1085,0.129925422827
1086,0.671061039308
1087,0.0705270429636
1088,0.784847905524
1089,0.597102598495
1090,0.0271888025328
1091,0.265226253323
1092,0.756697128712
1093,0.865171401108
1094,0.327989153468
1095,0.939809796697
1096,0.032728620197
1097,0.203343482669
1098,0.605139348158
1099,0.0281502518888
1100,0.976743643716
1101,0.0261470810176
1102,0.22453503377
1103,0.0504498693264
1104,0.228074589771
1105,0.832753163936
1106,0.359796926011
1107,0.172412451692
1108,0.833891571874
1109,0.252358949447
1110,0.950560053997
1111,0.0287222297476
1112,0.980962492762
1113,0.0655900228051
1114,0.919986175005
1115,0.165310720088
1116,0.874536203257
1117,0.483860059726
1118,0.148743039844
1119,0.74719154487
1120,0.0336693632565
1121,0.113592790252
1122,0.26295743164
1123,0.983439407178
1124,0.160172900827
1125,0.0791153244589
1126,0.390867750919
1127,0.0572305124947
1128,0.188801972668
1129,0.233311700424
1130,0.921967679739
1131,0.996395806029
1132,0.873618772064
1133,0.982721634152
1134,0.392298772014
1135,0.00755475127688
1136,0.0477052312508
1137,0.236003235393
1138,0.912811385113
1139,0.0719202171577
1140,0.930796040321
1141,0.370832618928
1142,0.951508766613
1143,0.214400226363
1144,0.456809033381
1145,0.0196881355138
1146,0.258290570373
1147,0.0390750147496
1148,0.129448893933
1149,0.0287222297476
1150,0.925324643876
1151,0.142190736741
1152,0.00634920634921
1153,0.0330503348742
1154,0.949372761765
1155,0.761078564515
1156,0.229836504075
1157,0.00876455065182
1158,0.137771448073
1159,0.0390750147496
1160,0.281293670645
1161,0.117594429773
1162,0.246271823221
1163,0.129448893933
1164,0.966290947906
1165,0.722292387018
1166,0.0665779066767
1167,0.955082317245
1168,0.156084487488
1169,0.0190003204507
1170,0.0662402420941
1171,0.0292530227163
1172,0.230738912136
1173,0.856914520374
1174,0.74719154487
1175,0.558240562981
1176,0.648766527779
1177,0.000834028356964
1178,0.0330769024104
1179,0.348951448448
1180,0.0864161362478
1181,0.0287222297476
1182,0.155702262063
1183,0.672770077778
1184,0.0864161362478
1185,0.278230937378
1186,0.0501560822999
1187,0.0416514091959
1188,0.934489468677
1189,0.44988851168
1190,0.134751618595
1191,0.173601139206
1192,0.258724274766
1193,0.208968579732
1194,0.0276605911927
1195,0.039551388978
1196,0.74719154487
1197,0.887522987115
1198,0.361128316727
1199,0.84387587706
1200,0.247464727371
1201,0.370880555444
1202,0.122104229352
1203,0.230376278377
1204,0.0390750147496
1205,0.596250287947
1206,0.974438130826
1207,0.725081003475
1208,0.271417664013
1209,0.129343172118
1210,0.0920016860828
1211,0.0956130867693
1212,0.21805101976
1213,0.195064873683
1214,0.0510584101489
1215,0.740149468087
1216,0.966404499921
1217,0.163636995347
1218,0.946179995276
1219,0.221352199462
1220,0.0890007201529
1221,0.0248191613208
1222,0.986856110251
1223,0.386668202042
1224,0.0665779066767
1225,0.679282218477
1226,0.058486129564
1227,0.181014165258
1228,0.320754347377
1229,0.0571845362262
1230,0.187791700186
1231,0.0864161362478
1232,0.123601995384
1233,0.176991802795
1234,0.18725112918
1235,0.967314095063
1236,0.110612827819
1237,0.709287604822
1238,0.0510584101489
1239,0.608319841172
1240,0.0106025802464
1241,0.95809149421
1242,0.996395806029
1243,0.032728620197
1244,0.207858338133
1245,0.161070785939
1246,0.644572556613
1247,0.185872225438
1248,0.983079718596
1249,0.00755475127688
1250,0.129448893933
1251,0.592609324445
1252,0.103754014682
1253,0.991670690488
1254,0.95809149421
1255,0.223965548948
1256,0.966290947906
1257,0.179523448385
1258,0.206522002953
1259,0.226567359083
1260,0.996395806029
1261,0.28588340248
1262,0.0591666825409
1263,1.0
1264,0.166850990632
1265,0.216100549943
1266,0.990257861554
1267,0.972308229219
1268,0.274350360792
1269,0.0264264659907
1270,0.138448224153
1271,0.196018870805
1272,0.129448893933
1273,0.1087355671
1274,0.428186295366
1275,0.598759549877
1276,0.169996600788
1277,0.955440410005
1278,0.172157730343
1279,0.136121540525
1280,0.196975738399
1281,0.342331753971
1282,0.366598947558
1283,0.980970818322
1284,0.259306832162
1285,0.114854920385
1286,0.0868254916218
1287,1.0
1288,0.0909160340153
1289,0.996395806029
1290,0.131715435067
1291,0.136179599266
1292,0.963652206343
1293,0.0073248871414
1294,1.0
1295,0.324668989942
1296,0.329593612513
1297,0.236160295767
1298,0.063686118253
1299,0.424930524593
1300,0.739986124921
1301,0.747753561281
1302,0.74719154487
1303,1.0
1304,0.506716553424
1305,0.0287222297476
1306,1.0
1307,0.00588453340747
1308,0.0287222297476
1309,0.208789505854
