PassengerId,Survived
892,0.334681689739
893,0.500368475914
894,0.354055762291
895,0.268404781818
896,0.553018271923
897,0.335507333279
898,0.547504782677
899,0.359117120504
900,0.488649785519
901,0.299590617418
902,0.259328097105
903,0.416774123907
904,0.741786539555
905,0.334760516882
906,0.651771008968
907,0.607203125954
908,0.344059705734
909,0.308479398489
910,0.539468050003
911,0.52436029911
912,0.456361591816
913,0.328133553267
914,0.615641117096
915,0.467773675919
916,0.596457064152
917,0.280623406172
918,0.748369395733
919,0.308479398489
920,0.443601548672
921,0.376951724291
922,0.402859508991
923,0.391390711069
924,0.490897446871
925,0.466371327639
926,0.501005113125
927,0.308479398489
928,0.459134101868
929,0.468987345695
930,0.30966001749
931,0.335274517536
932,0.291164845228
933,0.414439916611
934,0.253938823938
935,0.622553408146
936,0.651771008968
937,0.340746670961
938,0.393964976072
939,0.321939706802
940,0.673575520515
941,0.566204071045
942,0.494324862957
943,0.32009100914
944,0.538612365723
945,0.583911776543
946,0.351908862591
947,0.323339343071
948,0.253938823938
949,0.254484415054
950,0.31749984622
951,0.704852283001
952,0.300043523312
953,0.364596843719
954,0.300043523312
955,0.577387928963
956,0.438685804605
957,0.670172572136
958,0.529546797276
959,0.336144715548
960,0.405849456787
961,0.595667183399
962,0.590184390545
963,0.2782073915
964,0.50899875164
965,0.384794324636
966,0.704852283001
967,0.502119541168
968,0.249960303307
969,0.653548300266
970,0.327824652195
971,0.590184390545
972,0.439056307077
973,0.433740347624
974,0.416774123907
975,0.259328097105
976,0.332305788994
977,0.310413450003
978,0.57158601284
979,0.440844327211
980,0.590184390545
981,0.487929224968
982,0.552396535873
983,0.259328097105
984,0.653014481068
985,0.249960303307
986,0.423954427242
987,0.2782073915
988,0.710283339024
989,0.31950199604
990,0.465177237988
991,0.285001456738
992,0.719048857689
993,0.349361300468
994,0.321939706802
995,0.2782073915
996,0.520007669926
997,0.267202675343
998,0.341001331806
999,0.321939706802
1000,0.249960303307
1001,0.297185838223
1002,0.348663538694
1003,0.57158601284
1004,0.662285804749
1005,0.505148351192
1006,0.687867045403
1007,0.308417528868
1008,0.280079811811
1009,0.570400774479
1010,0.489974349737
1011,0.675715267658
1012,0.661073029041
1013,0.321939706802
1014,0.749244570732
1015,0.236687064171
1016,0.321939706802
1017,0.575537860394
1018,0.2782073915
1019,0.637542963028
1020,0.340828686953
1021,0.268404781818
1022,0.307726114988
1023,0.393964976072
1024,0.39734607935
1025,0.280079811811
1026,0.253938823938
1027,0.2782073915
1028,0.285571068525
1029,0.297185838223
1030,0.483072429895
1031,0.323151290417
1032,0.423213601112
1033,0.726533770561
1034,0.434782296419
1035,0.349361300468
1036,0.483579277992
1037,0.299266785383
1038,0.42296615243
1039,0.268404781818
1040,0.414439916611
1041,0.400707691908
1042,0.755607664585
1043,0.320405066013
1044,0.280623406172
1045,0.546630859375
1046,0.287698000669
1047,0.254484415054
1048,0.677340209484
1049,0.507620215416
1050,0.483579277992
1051,0.514395534992
1052,0.577387928963
1053,0.439056307077
1054,0.588484942913
1055,0.24919436872
1056,0.340828686953
1057,0.50148075819
1058,0.398397326469
1059,0.309888720512
1060,0.640685498714
1061,0.468987345695
1062,0.236687064171
1063,0.285571068525
1064,0.28978535533
1065,0.280079811811
1066,0.323151290417
1067,0.655749678612
1068,0.654635488987
1069,0.456361591816
1070,0.631048560143
1071,0.711567163467
1072,0.327824652195
1073,0.600800454617
1074,0.714774012566
1075,0.321939706802
1076,0.70518386364
1077,0.379245966673
1078,0.630697548389
1079,0.315493792295
1080,0.423213601112
1081,0.340828686953
1082,0.384414821863
1083,0.385198861361
1084,0.378725707531
1085,0.327907919884
1086,0.380444169044
1087,0.253938823938
1088,0.533460199833
1089,0.465177237988
1090,0.31060346961
1091,0.459134101868
1092,0.617108523846
1093,0.495887994766
1094,0.435373693705
1095,0.611147105694
1096,0.31060346961
1097,0.403716087341
1098,0.570261657238
1099,0.31060346961
1100,0.660705089569
1101,0.2782073915
1102,0.30021199584
1103,0.24919436872
1104,0.33528059721
1105,0.619896948338
1106,0.337179899216
1107,0.400025546551
1108,0.57158601284
1109,0.492983311415
1110,0.682734429836
1111,0.249960303307
1112,0.63901412487
1113,0.268404781818
1114,0.603756308556
1115,0.2782073915
1116,0.635537028313
1117,0.60266315937
1118,0.2782073915
1119,0.590184390545
1120,0.280623406172
1121,0.323684602976
1122,0.362233251333
1123,0.703271567822
1124,0.289653778076
1125,0.341001331806
1126,0.503032386303
1127,0.2782073915
1128,0.392982602119
1129,0.308479398489
1130,0.526766240597
1131,0.710399925709
1132,0.635537028313
1133,0.562660813332
1134,0.522017419338
1135,0.259328097105
1136,0.268033951521
1137,0.481040209532
1138,0.630697548389
1139,0.400917559862
1140,0.675715267658
1141,0.567560374737
1142,0.486541956663
1143,0.340746670961
1144,0.527247667313
1145,0.30966001749
1146,0.327665150166
1147,0.236687064171
1148,0.321939706802
1149,0.249960303307
1150,0.546789109707
1151,0.2782073915
1152,0.315936684608
1153,0.2782073915
1154,0.635574102402
1155,0.567068099976
1156,0.318289488554
1157,0.259328097105
1158,0.306649535894
1159,0.236687064171
1160,0.459134101868
1161,0.289780408144
1162,0.410770058632
1163,0.321939706802
1164,0.725608289242
1165,0.623258650303
1166,0.280079811811
1167,0.631564378738
1168,0.31060346961
1169,0.402859508991
1170,0.343463480473
1171,0.31060346961
1172,0.468987345695
1173,0.495887994766
1174,0.590184390545
1175,0.569424331188
1176,0.50997620821
1177,0.246499300003
1178,0.236687064171
1179,0.538728713989
1180,0.280079811811
1181,0.249960303307
1182,0.378284424543
1183,0.547504782677
1184,0.280079811811
1185,0.464172810316
1186,0.309750467539
1187,0.2782073915
1188,0.655778050423
1189,0.376951724291
1190,0.378284424543
1191,0.259328097105
1192,0.275139808655
1193,0.351908862591
1194,0.359431147575
1195,0.268404781818
1196,0.590184390545
1197,0.649180293083
1198,0.488092631102
1199,0.499038517475
1200,0.464172810316
1201,0.489255815744
1202,0.289780408144
1203,0.308479398489
1204,0.236687064171
1205,0.570261657238
1206,0.704061508179
1207,0.550417423248
1208,0.471713483334
1209,0.31060346961
1210,0.2782073915
1211,0.366951584816
1212,0.2782073915
1213,0.308479398489
1214,0.297185838223
1215,0.483579277992
1216,0.704852283001
1217,0.289653778076
1218,0.605640947819
1219,0.487675189972
1220,0.371821761131
1221,0.297185838223
1222,0.619669914246
1223,0.41882660985
1224,0.280079811811
1225,0.563813507557
1226,0.2782073915
1227,0.408516705036
1228,0.364596843719
1229,0.308891028166
1230,0.362769812346
1231,0.280079811811
1232,0.333806455135
1233,0.267301678658
1234,0.336220353842
1235,0.69002109766
1236,0.325648516417
1237,0.507081925869
1238,0.297185838223
1239,0.52436029911
1240,0.297185838223
1241,0.670172572136
1242,0.702350199223
1243,0.31060346961
1244,0.33528059721
1245,0.370592802763
1246,0.456243604422
1247,0.416774123907
1248,0.644237041473
1249,0.259328097105
1250,0.321939706802
1251,0.597577869892
1252,0.287698000669
1253,0.708724498749
1254,0.670172572136
1255,0.268404781818
1256,0.748369395733
1257,0.448464184999
1258,0.310413450003
1259,0.602928817272
1260,0.702350199223
1261,0.351908862591
1262,0.280691921711
1263,0.756465792656
1264,0.313940763474
1265,0.340828686953
1266,0.654429137707
1267,0.653495371342
1268,0.437611579895
1269,0.280691921711
1270,0.336144715548
1271,0.323044717312
1272,0.321939706802
1273,0.341001331806
1274,0.59128344059
1275,0.575537860394
1276,0.31038120389
1277,0.631048560143
1278,0.2782073915
1279,0.304439306259
1280,0.321939706802
1281,0.323139846325
1282,0.471640318632
1283,0.638209819794
1284,0.361312061548
1285,0.348986506462
1286,0.268033951521
1287,0.714774012566
1288,0.285160571337
1289,0.711683452129
1290,0.2782073915
1291,0.293312698603
1292,0.700182974339
1293,0.341836512089
1294,0.748369395733
1295,0.383102864027
1296,0.426241129637
1297,0.32009100914
1298,0.31060346961
